DATE,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
2023-04-15,24.03,17.27,11.24,8.52,6.75,8.76,7.83,8.75,4.08,2.47,0.82,3.8,5.3,11.69,15.62,15.51,20.82,20.58,22.92,53.29,37.67,18.84,14.91,11.25
2023-04-14,-8.75,-8.7,-9.62,-8.88,-7.21,-1.97,1.82,8.3,4.78,1.18,0.47,1.94,2.37,3.04,1,0.01,-2.08,-1.58,1.75,31.15,55.92,35.92,28.25,20.03
2023-04-13,-2.12,-3.75,-4.63,-3.94,-2.44,-0.5,5.68,5,3.16,1.74,-0.51,0.86,1.7,3.36,3.99,4.45,5.2,5.76,7.01,18.18,16.86,2.55,-1.45,-2.5
2023-04-12,2.49,1.01,1.67,2.48,5.35,14.65,20.26,21.35,13.73,8.91,7.77,8.67,9.48,9.31,10.93,11.88,12.96,11.98,15.63,39.48,23.82,10.28,3.6,0.75
2023-04-11,14.14,13.15,14.04,15.34,18.58,27.75,43.5,40.26,24.04,20.63,17.26,16.91,16.78,17.03,17.27,17.73,20.77,22.97,30.93,55.44,32.36,18.46,14.95,8.64
2023-04-10,19.41,19.89,20.72,21.14,28.26,40.57,47.25,56.24,34.67,29.84,25,23.63,23.78,21.58,22.15,20.28,26.98,34.74,49.83,76.77,67.83,31.7,25.78,21.83
2023-04-09,18.02,17.86,18.41,19.25,23.34,24.62,30,33.24,26.84,22.1,18.98,19,19.96,19.03,19.05,19.6,23.19,25.54,34.38,66.91,58.02,32.48,24.81,22.04
2023-04-08,40.95,38.43,39.61,50.98,54.5,54.68,52.16,55.35,41.14,28.21,23.86,21.88,20.48,19.25,19.15,18.44,19.58,20.94,28.32,63.99,52.4,28.1,26.12,24.03
2023-04-07,26.17,24.74,23.37,24.13,25.53,31.2,25.19,27.34,27.12,25.86,24.96,21.25,20.81,19.61,19.36,18.37,20.08,24.31,34.95,56.99,68.07,61.83,56.14,51.74
2023-04-06,17.01,15.45,13.99,14.34,16.41,22.46,28.62,28.06,21.85,14.38,9.87,9.14,8.71,8.28,9.28,9.12,9.69,9.97,11.17,26.61,39.94,30.55,25.12,23.9
2023-04-05,10.51,7.01,4.5,3.87,6.58,13.68,20.29,20.8,14.36,7.19,7.02,14.33,20.94,23.47,23.92,27.55,31.04,35.72,53.75,118.37,88.02,47.15,26.52,22.85
2023-04-04,10.44,4.92,4.62,5.19,8.6,12.85,15.91,16.7,9.09,-1.31,-3.1,-5.28,-6.33,-6.79,-5.26,-4.03,-1.53,-1.37,0.99,24.16,48.09,31.37,27.98,16.87
2023-04-03,16.69,16.88,16.97,15.6,19.44,21.17,22.32,24.86,11.52,4.78,6.1,5.45,0.2,-3.32,-4.03,-2.94,-1.67,-1.36,8.06,53.24,58.85,38.85,30.28,23.13
2023-04-02,-0.42,0.9,0.84,0.82,1.02,1.94,3.54,7.95,8.66,0.67,0.44,0.57,2.2,5.03,3.8,5.68,7.59,11.02,18.81,67.22,49.99,35.98,30.78,27.6
2023-04-01,49.07,47.61,47.51,48.71,51.28,54.07,63.46,59.12,41.33,28,24.74,27.77,34.52,42.57,51.75,54.41,40.9,51.4,51.75,89.18,41.53,22.37,16.89,13.97
2023-03-31,2.93,2.66,3,2.59,5.14,8.76,20.55,22.48,17.37,2.29,-0.59,-2.44,-4.22,-6.86,-6.22,-6.03,-3.44,-2.02,7.55,53.72,81.63,47.45,47.38,43.62
2023-03-30,7.17,4.04,4.07,5.07,6.52,16.47,16.05,11.31,2.61,0.29,-1.28,-1.16,-2.1,-2.18,-2.16,-2.12,-2.9,-3.39,-0.36,3.94,6.91,3.1,3.47,3.04
2023-03-29,57.35,53.92,53.27,52.74,50.82,59.04,102.77,96.63,39.39,23.1,16.18,13.43,12.89,12.27,11.02,11.55,10.84,11.9,16.37,30.16,21.03,-0.79,3.82,4.97
2023-03-28,42.6,28.32,20.05,9.34,1.73,6.5,13.57,13.4,10.95,7.05,6.45,9.9,9.67,13.49,17.27,17.81,22.65,25.29,40.83,97.49,129.79,62.64,59.43,49.36
2023-03-27,41.26,35.61,39.04,41.93,49.13,59.69,76.01,108.93,60.14,24.07,19.61,23.86,26.06,24.54,35.24,50.88,71.96,116.73,155.21,338.74,275.11,93.02,68.51,49.29
2023-03-26,39.21,34.06,32.9,33.56,32,36.88,44.41,44.99,33.19,20.34,19.3,21.35,21.92,21.21,19.7,15.91,14.58,21.64,59.82,169.81,164.76,67.17,50,46.88
2023-03-25,21.23,13.12,9.63,6.62,4.46,9.33,13.48,14.7,7.38,0.6,-0.33,0.51,3.56,6.07,9.7,13.62,17.2,20.19,55.21,149.42,138.44,79.16,61.75,47.13
2023-03-24,47.62,41.49,41.11,40.86,36.33,41.23,52.67,56.31,43.54,32.72,30.04,21.78,12.02,3.81,2.93,1.12,1.19,3.73,4.8,19.99,24.02,13.8,15.72,19.23
2023-03-23,10.7,10.78,11.2,13.53,21.85,33.39,40.61,46.61,33.08,20.42,18.51,19.6,22.83,26.28,26.8,26.5,27.03,29.35,35.65,66.02,58.7,35.02,31.01,30.36
2023-03-22,6.94,4.97,3.81,3.74,5.48,15.3,19.77,21.7,18.27,9.88,4.45,2.07,0.66,0.1,-0.22,-0.31,0.1,2.39,10.22,24.18,21.64,10,10.56,11.53
2023-03-21,0.51,-0.04,-0.34,-0.23,1.43,5.36,8.3,12.73,7.32,1.9,0.36,0.56,1.18,0.18,-0.36,-1.11,-1.69,-0.27,4.39,19.3,22.81,5.59,6.61,8.91
