DATE,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
16/08/2023,139,196.6,147.8,110.5,90,112.4,102.2,46.8,19,30,75.9,87,111.9,117.7,94.3,98.3,79.2,98.3,93.8,127.2,155.7,117.8,104.1,106.4
19/08/2023,178.3,223.6,166.7,205.7,189.3,139.2,160.2,128.6,20.1,11.7,27.3,28.5,52.8,65.6,86.2,76.1,125.3,104.6,134.2,61.7,53.4,58.3,48.8,40.3
09/09/2023,152.6,186.3,244.2,225.7,42.9,14.6,11.7,22.4,33.1,5.4,1,2.8,7.3,8.2,32.6,80,164.1,195,154.7,71.9,60,128.9,150.6,209.9
10/09/2023,121.6,155.4,44.6,36.8,192.8,133.4,37.3,35.9,23.5,62.4,61.8,58.3,125.3,102.9,104,51,49.2,171.4,221.4,106.5,129.5,182.6,177.5,52.6
12/09/2023,91.2,53,65.5,57,43.4,39.6,12,15,38.7,7.6,6.8,8.2,14.1,5.4,1.6,1.1,5.3,9.6,6.5,8.6,19.7,20.6,30.7,37.2
13/09/2023,22.7,7.1,10.3,0.2,1.3,1.9,3.8,8.3,8.2,28.1,34.3,48.5,46.3,64.2,64.3,68.8,69,25.7,38.1,48,61.5,46.6,24.5,15.7
14/09/2023,13,25.5,26.1,12.2,50,38.5,14.4,0,0.1,3.9,10.6,11.7,16.5,29.7,28.6,40.1,65.4,48,58.4,94.2,53.1,108.7,110.8,98.5
15/09/2023,55.1,29.2,20.6,48.3,67.5,23.2,14.7,4.5,21.3,0.6,0,7.4,6.6,6.1,5.1,12.9,15.4,13.6,27.8,24.4,38.1,60.3,99.4,68.1
16/09/2023,41.5,20.3,8.7,29.4,52.8,36.2,51,51.7,121.8,54.3,18.3,22.3,19,16.7,11.3,7.7,7.7,10.3,2,18.9,19.5,12,28.6,17.3
18/09/2023,20.5,24.8,38.7,23.3,23,40.4,36.7,71.7,101.6,169.7,223.9,225.6,201.7,178.4,198.3,188.1,157.3,234,167.9,118.9,166.3,134.7,181.8,176.7
22/09/2023,6.9,52,122.9,125.4,107.1,123.6,153.9,195.9,156.2,78.3,38.5,53.6,122.2,108.2,152.7,136.8,145.9,50.4,52.2,61.4,79.1,53.6,54.4,71.2
